2022-06-15 19:31:13.066899	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=TF+ChIP-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=cell+line&files.file_type=bed+narrowPeak&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000DYS/	ENCSR000DYS	ChIP-seq	TF ChIP-seq	/targets/JUND-human/	JUND	JUND	Homo sapiens GM12878	GM12878	GEO:GSM1003634,UCSC-ENCODE-hg19:wgEncodeEH003370,FactorBook:ENCSR000DYS	JUND ChIP-seq on human GM12878 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000VWX/,/files/ENCFF000VWY/,/files/ENCFF000VWZ/,/files/ENCFF000VXA/,/files/ENCFF000VXC/,/files/ENCFF000VXF/,/files/ENCFF001VEL/,/files/ENCFF491RPU/,/files/ENCFF411KDZ/,/files/ENCFF055FUM/,/files/ENCFF764KYI/,/files/ENCFF425XHS/,/files/ENCFF025JEN/,/files/ENCFF860UYK/,/files/ENCFF028CUJ/,/files/ENCFF235TOZ/,/files/ENCFF258LKL/,/files/ENCFF505IBJ/,/files/ENCFF435ICE/,/files/ENCFF092QPA/,/files/ENCFF538WOP/,/files/ENCFF143UMU/,/files/ENCFF838IXM/,/files/ENCFF794AGY/,/files/ENCFF811UJD/,/files/ENCFF033WHB/,/files/ENCFF289XWN/,/files/ENCFF017BUS/,/files/ENCFF831SXV/,/files/ENCFF321KTX/,/files/ENCFF556PIY/,/files/ENCFF648LLP/,/files/ENCFF656JQS/,/files/ENCFF189BQS/,/files/ENCFF184LOY/,/files/ENCFF161QQL/,/files/ENCFF187LTW/,/files/ENCFF405FHW/,/files/ENCFF482EVT/,/files/ENCFF830VPV/,/files/ENCFF328OWO/,/files/ENCFF116XIJ/,/files/ENCFF330LVI/,/files/ENCFF549EWS/,/files/ENCFF431APC/,/files/ENCFF357LJN/,/files/ENCFF873DJD/,/files/ENCFF078GJW/,/files/ENCFF948QYK/,/files/ENCFF875IMB/,/files/ENCFF825BIG/,/files/ENCFF835NIB/,/files/ENCFF690LZP/,/files/ENCFF768GGQ/,/files/ENCFF409UKS/,/files/ENCFF891HXN/,/files/ENCFF209KOM/,/files/ENCFF527HKA/,/files/ENCFF237ZGV/,/files/ENCFF134BQO/,/files/ENCFF713HDP/,/files/ENCFF718KIX/,/files/ENCFF899MQQ/,/files/ENCFF765VKS/,/files/ENCFF397FAV/,/files/ENCFF320UUC/,/files/ENCFF854TBZ/,/files/ENCFF893UGJ/,/files/ENCFF086GAB/	/experiment-series/ENCSR541BJM/	ENCBS630AAA	2,1	1	ENCAB000AID	Homo sapiens	adult													/replicates/c80a8b0b-b91a-4f1e-b2ce-c87b4719039a/,/replicates/fda18f84-9f5f-4071-8f49-a45e31fb34e1/				
/experiments/ENCSR661PKJ/	ENCSR661PKJ	ChIP-seq	TF ChIP-seq	/targets/ONECUT2-human/	ONECUT2	ONECUT2	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ONECUT2	HepG2	GEO:GSE170949	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF314NXQ/,/files/ENCFF015KYG/,/files/ENCFF292FEN/,/files/ENCFF216JPM/,/files/ENCFF657FKN/,/files/ENCFF187QJM/,/files/ENCFF031MDU/,/files/ENCFF417HLM/,/files/ENCFF990ZSY/,/files/ENCFF263GYZ/,/files/ENCFF637VPO/,/files/ENCFF476NUG/,/files/ENCFF095JVF/,/files/ENCFF191UOM/,/files/ENCFF726CQK/,/files/ENCFF391EBW/,/files/ENCFF849JJN/,/files/ENCFF804MUT/,/files/ENCFF244XOP/,/files/ENCFF137ODX/,/files/ENCFF775TCW/,/files/ENCFF863FET/,/files/ENCFF392FIW/,/files/ENCFF460COO/		ENCBS696BNV,ENCBS688JYE	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/e31c5a96-c10c-4c93-bb4e-08454a0ee0e4/,/replicates/16923727-e8f3-4c1c-89c5-a5b99ab64840/				
/experiments/ENCSR183AXJ/	ENCSR183AXJ	ChIP-seq	TF ChIP-seq	/targets/HNRNPUL1-human/	HNRNPUL1	HNRNPUL1	Homo sapiens HepG2	HepG2	GEO:GSE105370	HNRNPUL1 ChIP-seq in HepG2	Xiang-Dong Fu, UCSD	ENCODE	released	/files/ENCFF525RRE/,/files/ENCFF693ECZ/,/files/ENCFF478RXX/,/files/ENCFF699MFO/,/files/ENCFF110WTS/,/files/ENCFF828AUG/,/files/ENCFF196ENM/,/files/ENCFF557UCL/,/files/ENCFF135FEK/,/files/ENCFF987JXY/,/files/ENCFF983NVY/,/files/ENCFF587UIU/,/files/ENCFF373QRK/,/files/ENCFF560CMG/,/files/ENCFF342DKX/,/files/ENCFF946JBN/,/files/ENCFF686ZBE/,/files/ENCFF303UYX/,/files/ENCFF381RHU/,/files/ENCFF552CYY/,/files/ENCFF645HHQ/,/files/ENCFF456VQO/,/files/ENCFF229FTN/,/files/ENCFF208HRC/,/files/ENCFF646NML/,/files/ENCFF693BHL/,/files/ENCFF576KYT/,/files/ENCFF124GJR/,/files/ENCFF268OSL/,/files/ENCFF132TKJ/,/files/ENCFF041EMG/,/files/ENCFF509YFF/,/files/ENCFF150IKP/,/files/ENCFF838ZPY/,/files/ENCFF208AKV/,/files/ENCFF725ECP/,/files/ENCFF900BXN/,/files/ENCFF124POL/,/files/ENCFF496MCE/,/files/ENCFF843YFX/,/files/ENCFF385YWH/,/files/ENCFF945HYM/,/files/ENCFF291YKJ/,/files/ENCFF680RHF/,/files/ENCFF486XKD/,/files/ENCFF465YGW/,/files/ENCFF241UXB/,/files/ENCFF149ZXM/,/files/ENCFF548PAU/,/files/ENCFF746NGR/,/files/ENCFF340HOC/,/files/ENCFF552YXX/,/files/ENCFF302XPB/,/files/ENCFF467WJQ/,/files/ENCFF884GRP/,/files/ENCFF502ZPM/,/files/ENCFF349MFA/,/files/ENCFF743FUC/,/files/ENCFF723ZOT/,/files/ENCFF197SIT/,/files/ENCFF679PLD/,/files/ENCFF323QVV/,/files/ENCFF066YCU/,/files/ENCFF553FJA/		ENCBS747MTP,ENCBS662TZZ	2,1	1	ENCAB083GDM	Homo sapiens	child	15 years												/replicates/758fc399-56d7-483a-b03f-04fab06f6b24/,/replicates/501191e1-3278-4cac-bc5d-09e57227aad9/				
/experiments/ENCSR000DMM/	ENCSR000DMM	ChIP-seq	TF ChIP-seq	/targets/MYC-human/	MYC	MYC	Homo sapiens MCF-7	MCF-7	GEO:GSM1006877,FactorBook:ENCSR000DMM,UCSC-ENCODE-hg19:wgEncodeEH003436	MYC ChIP-seq on human MCF-7 treated with serum stimulated media	Vishwanath Iyer, UTA	ENCODE	released	/files/ENCFF000RYQ/,/files/ENCFF000RYR/,/files/ENCFF000RYS/,/files/ENCFF000RYU/,/files/ENCFF000RYW/,/files/ENCFF000RZC/,/files/ENCFF000RZE/,/files/ENCFF001UTL/,/files/ENCFF002DBG/,/files/ENCFF021WEE/,/files/ENCFF696MVS/,/files/ENCFF504IOK/,/files/ENCFF670PJL/,/files/ENCFF254ZSI/,/files/ENCFF110UPZ/,/files/ENCFF667KAV/,/files/ENCFF806HHS/,/files/ENCFF503BOT/,/files/ENCFF376BQW/,/files/ENCFF228UTT/,/files/ENCFF101YVZ/,/files/ENCFF696LER/,/files/ENCFF583MKV/,/files/ENCFF608JCM/,/files/ENCFF641FUH/,/files/ENCFF874WVN/,/files/ENCFF842GBC/,/files/ENCFF958UAX/,/files/ENCFF415IYR/,/files/ENCFF789EME/,/files/ENCFF608BBQ/,/files/ENCFF548ATZ/,/files/ENCFF658XME/,/files/ENCFF630BCI/,/files/ENCFF489GDA/,/files/ENCFF929VQL/,/files/ENCFF939WPN/,/files/ENCFF673PRZ/,/files/ENCFF974IAR/,/files/ENCFF751OSS/,/files/ENCFF670RSW/,/files/ENCFF564BUG/,/files/ENCFF844RNW/,/files/ENCFF691GGW/,/files/ENCFF748CHU/,/files/ENCFF865XEF/,/files/ENCFF434LJJ/,/files/ENCFF385KHV/,/files/ENCFF085MCZ/,/files/ENCFF682AWN/,/files/ENCFF248FYP/,/files/ENCFF855OJZ/,/files/ENCFF959MVO/,/files/ENCFF288NEG/,/files/ENCFF046ADW/,/files/ENCFF511EQM/,/files/ENCFF178DRN/,/files/ENCFF899ZPZ/,/files/ENCFF197SGY/,/files/ENCFF590HIJ/,/files/ENCFF278DUN/,/files/ENCFF204CFQ/,/files/ENCFF712TCV/,/files/ENCFF725XGY/,/files/ENCFF224SOE/,/files/ENCFF134KWO/,/files/ENCFF463VAP/,/files/ENCFF377XCI/,/files/ENCFF200GJO/,/files/ENCFF811HWR/,/files/ENCFF394LGD/,/files/ENCFF464TQS/		ENCBS252AAA	2,1	1	ENCAB000AET	Homo sapiens	adult	69 years												/replicates/5fcf544d-3684-4438-a8d1-6df9f4a59911/,/replicates/25dbf091-30d7-4cb8-834a-1901dc237b4d/				
/experiments/ENCSR918LRB/	ENCSR918LRB	ChIP-seq	TF ChIP-seq	/targets/ZNF331-human/	ZNF331	ZNF331	Homo sapiens GM23338 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF331	GM23338	GEO:GSE170618	eGFP-ZNF331 ChIP-seq on human GM23338	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF423MXO/,/files/ENCFF164VIS/,/files/ENCFF964VBF/,/files/ENCFF602JHI/,/files/ENCFF450EES/,/files/ENCFF008PEO/,/files/ENCFF564YDB/,/files/ENCFF135TKR/,/files/ENCFF393YOP/,/files/ENCFF918TFJ/,/files/ENCFF920ZIU/,/files/ENCFF748RWD/,/files/ENCFF769NFQ/,/files/ENCFF785ACK/,/files/ENCFF377ROS/,/files/ENCFF984LKX/,/files/ENCFF343WMI/,/files/ENCFF854RIG/,/files/ENCFF410NSZ/,/files/ENCFF495BSU/,/files/ENCFF401IPU/,/files/ENCFF159DEX/,/files/ENCFF328UXS/,/files/ENCFF379GSW/,/files/ENCFF892KJL/,/files/ENCFF524DIP/		ENCBS930NXN,ENCBS692XOI	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/7756a6ee-3807-438a-a5fc-6605defabed6/,/replicates/e3913b07-2474-47cf-880c-b20b277834c0/				
/experiments/ENCSR000EVE/	ENCSR000EVE	ChIP-seq	TF ChIP-seq	/targets/TCF7L2-human/	TCF7L2	TCF7L2	Homo sapiens HeLa-S3	HeLa-S3	UCSC-ENCODE-hg19:wgEncodeEH002813,FactorBook:ENCSR000EVE,GEO:GSM935625	TCF7L2 ChIP-seq on human HeLa-S3	Peggy Farnham, USC	ENCODE	released	/files/ENCFF000XMI/,/files/ENCFF000XMJ/,/files/ENCFF000XMK/,/files/ENCFF000XML/,/files/ENCFF000XMN/,/files/ENCFF000XMP/,/files/ENCFF001VJM/,/files/ENCFF002CTK/,/files/ENCFF477OEY/,/files/ENCFF980QNF/,/files/ENCFF144BBW/,/files/ENCFF130TIY/,/files/ENCFF240RFD/,/files/ENCFF475AII/,/files/ENCFF691SFZ/,/files/ENCFF936XIP/,/files/ENCFF051ICL/,/files/ENCFF712DCP/,/files/ENCFF405NLG/,/files/ENCFF098VCW/,/files/ENCFF212TGL/,/files/ENCFF521CFM/,/files/ENCFF390UCE/,/files/ENCFF307EPX/,/files/ENCFF099SZI/,/files/ENCFF651PQT/,/files/ENCFF673QAB/,/files/ENCFF545IIR/,/files/ENCFF203MUI/,/files/ENCFF392YPD/,/files/ENCFF566BTV/	/experiment-series/ENCSR148EAJ/	ENCBS500SDW	2,1	1	ENCAB000ALV	Homo sapiens	adult	31 years												/replicates/a23d8dab-c795-4c8a-a09b-2adfc3deff7f/,/replicates/b5d1fde1-5d60-41b2-a0eb-e7d94bdcc29e/				
/experiments/ENCSR000BVO/	ENCSR000BVO	ChIP-seq	TF ChIP-seq	/targets/JUND-human/	JUND	JUND	Homo sapiens T47D	T47D	GEO:GSM1010718,UCSC-ENCODE-hg19:wgEncodeEH003321,FactorBook:ENCSR000BVO	JUND ChIP-seq protocol v042211.1 on human T-47D	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000RIT/,/files/ENCFF000RIU/,/files/ENCFF000RIV/,/files/ENCFF000RIW/,/files/ENCFF000RIZ/,/files/ENCFF000RJA/,/files/ENCFF000RJG/,/files/ENCFF000RJM/,/files/ENCFF001URN/,/files/ENCFF001URO/,/files/ENCFF794NQC/,/files/ENCFF421GCC/,/files/ENCFF356EIA/,/files/ENCFF151THN/,/files/ENCFF742ZML/,/files/ENCFF113BIW/,/files/ENCFF596HMK/,/files/ENCFF511JPZ/,/files/ENCFF900WNY/,/files/ENCFF664URQ/,/files/ENCFF289KHP/,/files/ENCFF311RHP/,/files/ENCFF370VUY/,/files/ENCFF849QQY/,/files/ENCFF559XYD/,/files/ENCFF274TYW/,/files/ENCFF441QXC/,/files/ENCFF408HVX/,/files/ENCFF772MXQ/,/files/ENCFF242EJE/,/files/ENCFF667DBD/,/files/ENCFF222ANT/,/files/ENCFF215AGB/,/files/ENCFF005KIN/,/files/ENCFF193WJC/,/files/ENCFF114OBJ/,/files/ENCFF723KWI/,/files/ENCFF189GNX/,/files/ENCFF407QCB/,/files/ENCFF809ANI/,/files/ENCFF050GFU/,/files/ENCFF970LMA/,/files/ENCFF059RDK/,/files/ENCFF019OJA/,/files/ENCFF779GBG/,/files/ENCFF816VPW/,/files/ENCFF946YUA/,/files/ENCFF081YPW/,/files/ENCFF718MNT/,/files/ENCFF789XPH/,/files/ENCFF707ZZJ/,/files/ENCFF280JWV/,/files/ENCFF991JQD/,/files/ENCFF253CLT/,/files/ENCFF177MVH/,/files/ENCFF026NNJ/,/files/ENCFF774WJZ/,/files/ENCFF893HXZ/,/files/ENCFF456VAJ/,/files/ENCFF124UZD/,/files/ENCFF843QYF/,/files/ENCFF301TUF/,/files/ENCFF021UIJ/,/files/ENCFF998KZR/,/files/ENCFF318CQV/,/files/ENCFF443NTW/,/files/ENCFF318BWX/,/files/ENCFF049LVE/,/files/ENCFF990DHD/,/files/ENCFF489OBX/,/files/ENCFF715TUS/,/files/ENCFF413RAY/		ENCBS440ENC	2,1	1	ENCAB000AID	Homo sapiens	adult	54 years												/replicates/3936331a-7fee-4ad9-a1ec-f667fefbe1f0/,/replicates/96e65093-1e3a-46b9-a17a-435ae78edfd0/				
/experiments/ENCSR000BHZ/	ENCSR000BHZ	ChIP-seq	TF ChIP-seq	/targets/POLR2A-human/	POLR2A	POLR2A	Homo sapiens GM12892	GM12892	GEO:GSM803487,UCSC-ENCODE-hg19:wgEncodeEH001511	POLR2A ChIP-seq protocol v041610.2 on human GM12892	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OKX/,/files/ENCFF000OKY/,/files/ENCFF000OKZ/,/files/ENCFF000OLA/,/files/ENCFF000OLC/,/files/ENCFF000OLE/,/files/ENCFF000OLH/,/files/ENCFF000OLJ/,/files/ENCFF001UAM/,/files/ENCFF001UAN/,/files/ENCFF002CIO/,/files/ENCFF008ENS/,/files/ENCFF576UCN/,/files/ENCFF853DFV/,/files/ENCFF932ZNE/,/files/ENCFF503BXT/,/files/ENCFF941REB/,/files/ENCFF566PPH/,/files/ENCFF034UJE/,/files/ENCFF406DOL/,/files/ENCFF280DWC/,/files/ENCFF467XTD/,/files/ENCFF219GMG/,/files/ENCFF268RFF/,/files/ENCFF977DWH/,/files/ENCFF901QEL/,/files/ENCFF069VVC/,/files/ENCFF254MFX/,/files/ENCFF340YXX/,/files/ENCFF100ISH/,/files/ENCFF383OYM/,/files/ENCFF640KXY/,/files/ENCFF442EPX/,/files/ENCFF554HGM/,/files/ENCFF403ZEO/,/files/ENCFF219YBB/,/files/ENCFF802DSS/,/files/ENCFF239SHH/,/files/ENCFF350CMV/,/files/ENCFF594OKT/,/files/ENCFF459JAG/,/files/ENCFF437NLV/,/files/ENCFF448VSO/,/files/ENCFF785GUZ/,/files/ENCFF861UVO/,/files/ENCFF739IRS/,/files/ENCFF979MCB/,/files/ENCFF158PRB/,/files/ENCFF445CPJ/,/files/ENCFF223TWV/,/files/ENCFF459QKR/,/files/ENCFF668WYN/,/files/ENCFF195TOM/,/files/ENCFF411SBU/,/files/ENCFF909ZGS/,/files/ENCFF680DFX/,/files/ENCFF407IPS/,/files/ENCFF597COP/,/files/ENCFF971AMS/,/files/ENCFF884HHA/,/files/ENCFF245LYF/,/files/ENCFF526ZJT/,/files/ENCFF315JOC/,/files/ENCFF424SXW/,/files/ENCFF034DPW/,/files/ENCFF499QSZ/,/files/ENCFF135SFL/,/files/ENCFF422LFW/,/files/ENCFF223JUO/,/files/ENCFF970IPP/,/files/ENCFF906YSC/,/files/ENCFF273KJM/,/files/ENCFF262BUO/,/files/ENCFF343YJU/	/experiment-series/ENCSR168QYT/	ENCBS055ENC	2,1	1	ENCAB000AOC	Homo sapiens	unknown													/replicates/402d697a-6b61-4550-831c-a0713e5ac235/,/replicates/39afec27-bf3b-40a5-9de7-b0f0be30ace8/				
/experiments/ENCSR274LVQ/	ENCSR274LVQ	ChIP-seq	TF ChIP-seq	/targets/ZNF776-human/	ZNF776	ZNF776	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF776	HEK293	GEO:GSE105415,FactorBook:ENCSR274LVQ	eGFP-ZNF776 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF421XZN/,/files/ENCFF319OJB/,/files/ENCFF197WID/,/files/ENCFF845UON/,/files/ENCFF462GOV/,/files/ENCFF843YKM/,/files/ENCFF128YYC/,/files/ENCFF189YEJ/,/files/ENCFF622REF/,/files/ENCFF503PLN/,/files/ENCFF911WFF/,/files/ENCFF664QKK/,/files/ENCFF638NZH/,/files/ENCFF544YQP/,/files/ENCFF957NLL/,/files/ENCFF746BGM/,/files/ENCFF342LOY/,/files/ENCFF962MRT/,/files/ENCFF473JUW/,/files/ENCFF084CPJ/,/files/ENCFF496HDV/,/files/ENCFF214QAS/,/files/ENCFF072HSO/,/files/ENCFF120LKN/,/files/ENCFF774VDD/,/files/ENCFF619RLD/,/files/ENCFF716FMU/,/files/ENCFF286QYI/,/files/ENCFF095YBC/,/files/ENCFF748BUO/,/files/ENCFF782DOI/,/files/ENCFF338OGQ/,/files/ENCFF180UKE/,/files/ENCFF422SSN/,/files/ENCFF557WXE/,/files/ENCFF377VYF/,/files/ENCFF424RAG/,/files/ENCFF836LWG/,/files/ENCFF783PKT/,/files/ENCFF456HPK/,/files/ENCFF085OUJ/,/files/ENCFF965OOQ/,/files/ENCFF574UWJ/,/files/ENCFF412MWG/,/files/ENCFF802HIE/,/files/ENCFF661LXZ/,/files/ENCFF622QMU/,/files/ENCFF588MJW/,/files/ENCFF585EKJ/,/files/ENCFF639DCM/,/files/ENCFF580BUT/,/files/ENCFF886HEV/,/files/ENCFF910KPX/,/files/ENCFF053YLR/,/files/ENCFF581PBY/,/files/ENCFF293LSM/,/files/ENCFF986XNX/,/files/ENCFF606BAO/,/files/ENCFF340YOI/,/files/ENCFF995WJY/,/files/ENCFF051CXU/,/files/ENCFF108OAW/,/files/ENCFF076NIY/,/files/ENCFF364AHJ/,/files/ENCFF032RTA/,/files/ENCFF938TKJ/		ENCBS077CVO,ENCBS816FCW	1,2	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/1962cdf6-b710-4d26-9df2-ddea4734d077/,/replicates/42248c26-d6e8-4bef-8466-231debee981d/				
/experiments/ENCSR000DOJ/	ENCSR000DOJ	ChIP-seq	TF ChIP-seq	/targets/BRF1-human/	BRF1	BRF1	Homo sapiens K562	K562	GEO:GSM935595,UCSC-ENCODE-hg19:wgEncodeEH000679	BRF1 ChIP-seq on human K562	Kevin Struhl, HMS	ENCODE	released	/files/ENCFF000YGK/,/files/ENCFF000YGL/,/files/ENCFF000YGM/,/files/ENCFF000YGN/,/files/ENCFF000YGO/,/files/ENCFF000YGP/,/files/ENCFF000YGR/,/files/ENCFF000YGS/,/files/ENCFF001VMC/,/files/ENCFF002CVR/,/files/ENCFF822AYT/,/files/ENCFF443QKD/,/files/ENCFF289HSB/,/files/ENCFF236PBD/,/files/ENCFF275UMX/,/files/ENCFF798RHV/,/files/ENCFF916LTZ/,/files/ENCFF627RIF/,/files/ENCFF604OAH/,/files/ENCFF864EGJ/,/files/ENCFF072FWA/,/files/ENCFF062VZZ/,/files/ENCFF680BWW/,/files/ENCFF737TXU/,/files/ENCFF812FDP/,/files/ENCFF910YWQ/,/files/ENCFF577LSK/,/files/ENCFF720LKP/,/files/ENCFF236FXK/,/files/ENCFF745WUV/,/files/ENCFF812OFC/,/files/ENCFF503REP/,/files/ENCFF274IBT/,/files/ENCFF065XBU/,/files/ENCFF743ATM/,/files/ENCFF077WFJ/,/files/ENCFF028ZFL/,/files/ENCFF740SGZ/,/files/ENCFF837HLP/,/files/ENCFF704DGE/,/files/ENCFF769ODJ/,/files/ENCFF739KVY/,/files/ENCFF318PTN/,/files/ENCFF125MDP/,/files/ENCFF368OLS/,/files/ENCFF440GVZ/		ENCBS039ENC	2,1,3	1	ENCAB000AEM	Homo sapiens	adult	53 years												/replicates/945b8908-4660-4c7c-a45b-08c702d75d13/,/replicates/751ab880-9a6d-435e-8cf6-4c58378d29cb/,/replicates/2515e6fb-d2cc-4082-bf63-51082b1964c2/				
/experiments/ENCSR030TJP/	ENCSR030TJP	ChIP-seq	TF ChIP-seq	/targets/DACH1-human/	DACH1	DACH1	Homo sapiens K562	K562	GEO:GSE127361,FactorBook:ENCSR030TJP	DACH1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF504ZSA/,/files/ENCFF402INY/,/files/ENCFF340IWG/,/files/ENCFF329ZRM/,/files/ENCFF168IPB/,/files/ENCFF789JOU/,/files/ENCFF563MIC/,/files/ENCFF014CPX/,/files/ENCFF636ICA/,/files/ENCFF521MLQ/,/files/ENCFF764RCL/,/files/ENCFF804JSK/,/files/ENCFF672VKU/,/files/ENCFF527SRP/,/files/ENCFF321YLF/,/files/ENCFF086FIO/,/files/ENCFF123GAX/,/files/ENCFF526HLP/,/files/ENCFF876GAB/,/files/ENCFF709HXG/,/files/ENCFF279QVH/,/files/ENCFF722VVM/,/files/ENCFF620DCM/,/files/ENCFF318UQW/,/files/ENCFF738UEL/,/files/ENCFF218RDF/,/files/ENCFF367IRL/,/files/ENCFF989OWQ/,/files/ENCFF662POB/,/files/ENCFF408NGC/,/files/ENCFF994LPG/,/files/ENCFF416WZD/,/files/ENCFF226ZWP/,/files/ENCFF864QQC/,/files/ENCFF326QUT/,/files/ENCFF870LJV/,/files/ENCFF818IZF/,/files/ENCFF622OSN/,/files/ENCFF507YBV/,/files/ENCFF330AWE/,/files/ENCFF055GXR/,/files/ENCFF512HJR/,/files/ENCFF119CMI/,/files/ENCFF173GSO/,/files/ENCFF482WTO/,/files/ENCFF027KQW/,/files/ENCFF722KTI/,/files/ENCFF463WBG/,/files/ENCFF742IRF/,/files/ENCFF574LOW/,/files/ENCFF700GKH/,/files/ENCFF904JQK/,/files/ENCFF382NVR/,/files/ENCFF668BAJ/,/files/ENCFF544ZQU/,/files/ENCFF651UNM/,/files/ENCFF799QDP/,/files/ENCFF715CGS/,/files/ENCFF795UCF/,/files/ENCFF464YGF/,/files/ENCFF649OQC/,/files/ENCFF121IJQ/,/files/ENCFF133HAH/,/files/ENCFF170LRY/,/files/ENCFF729DNM/,/files/ENCFF934ESB/		ENCBS538DYC,ENCBS562NAQ	1,2	1	ENCAB722HGQ	Homo sapiens	adult	53 years												/replicates/86371ba7-658b-4eac-8ec6-1b40d247f7ab/,/replicates/f8ef1c61-b398-4f21-a65e-9c2e88cfbaab/				
/experiments/ENCSR860XVO/	ENCSR860XVO	ChIP-seq	TF ChIP-seq	/targets/ZNF331-human/	ZNF331	ZNF331	Homo sapiens MCF-7 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF331	MCF-7	GEO:GSE175273	eGFP-ZNF331 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF276JIB/,/files/ENCFF414XCV/,/files/ENCFF790HDN/,/files/ENCFF708WRY/,/files/ENCFF901FYC/,/files/ENCFF219FCR/,/files/ENCFF261WGQ/,/files/ENCFF326WBN/,/files/ENCFF227KGO/,/files/ENCFF247GAK/,/files/ENCFF242QTM/,/files/ENCFF276OHC/,/files/ENCFF855PRZ/,/files/ENCFF480YFR/,/files/ENCFF043OWY/,/files/ENCFF943ZLK/,/files/ENCFF969JZR/,/files/ENCFF074PWQ/,/files/ENCFF342LRN/,/files/ENCFF384JAX/,/files/ENCFF944BGL/,/files/ENCFF276YUN/,/files/ENCFF087ZVK/,/files/ENCFF441ECL/,/files/ENCFF037UPH/,/files/ENCFF611WRQ/		ENCBS008SGA,ENCBS558SHQ	1,2	1	ENCAB728YTO	Homo sapiens	adult	69 years										/organisms/human/		/replicates/67dac3d4-bfd3-4912-8b4b-6d28fa19eb3d/,/replicates/f1a8eede-0e26-4c2a-a1c6-83aaa419399b/				
